id,name,taxId,gender,dateOfBirth,status,externalCode,isEnriched,enrichedAt,enrichedBy,createdAt,createdBy,updatedAt,updatedBy,customerPhone,customerEmail
5741f078-40bc-4024-8453-90775896a64b,Maria Liz da Mata,17593280659,M,1995-12-20,1,8da3b8af-f81c-421a-a9fb-b852a0e7e427,True,2024-08-06,,2021-06-03 00:00:00,Amanda da Cunha,2024-08-21 00:00:00,Yasmin Gomes,"[{'number': '81 5240 5637'}, {'number': '0800-740-4590'}, {'number': '71 9786 1458'}]",[{'address': 'hellenaporto@example.com'}]
8309619a-135e-4a45-9a49-e2d88151eef0,Milena Gomes,80519672321,M,1944-07-27,2,af051a64-7df3-4cb6-a648-43898544c7fe,True,,Otávio da Conceição,2023-01-01 00:00:00,Ravi Montenegro,2020-11-22 00:00:00,Sr. Raul Araújo,"[{'number': '+55 (031) 5412 9145'}, {'number': '+55 11 3750 0671'}, {'number': '51 8473 2587'}]","[{'address': 'lopesdaniela@example.com'}, {'address': 'lorena53@example.com'}]"
2b04177b-ed2f-4d87-8ee6-d6abf35652da,Mariane Fonseca,54302168790,O,1935-02-22,2,5280032f-bad5-41cb-9420-537410a4b7f0,True,2021-01-05,,2022-10-27 00:00:00,Benicio Teixeira,2024-08-03 00:00:00,Marina Sales,[{'number': '(081) 2704 7234'}],"[{'address': 'liamaragao@example.net'}, {'address': 'maria-cecilia71@example.com'}, {'address': 'ppacheco@example.org'}]"
14e4fecd-87b9-43a7-aed9-b92ec0852749,Gustavo Gomes,84356109260,M,1958-05-05,2,0b89f97f-1a5e-4754-abfa-d888b876efa7,True,2021-09-03,João Pedro Vasconcelos,2024-02-13 00:00:00,Alice Viana,2022-04-28 00:00:00,Luiz Fernando Rocha,[{'number': '(071) 0944 2113'}],"[{'address': 'dcarvalho@example.net'}, {'address': 'uramos@example.com'}, {'address': 'clara26@example.com'}]"
e45a0de0-4a79-4855-9278-0008f1ac03f1,Maya Sousa,59073621461,O,1961-08-13,1,36b21bef-a661-48f8-a863-ad7f0db32cf2,True,2025-07-20,,2023-10-20 00:00:00,Brenda Sá,2023-02-01 00:00:00,Enzo Vargas,[{'number': '31 2547 9701'}],"[{'address': 'ryan65@example.com'}, {'address': 'caio45@example.net'}, {'address': 'da-pazlevi@example.net'}]"
d3117939-8d48-4491-b5bd-9e7d52eef6c9,Lorena da Mota,78641052380,F,1982-05-31,1,50bb424c-24b3-4e1c-8e7d-74a305b16d7f,True,2025-05-27,Dra. Julia da Paz,2025-01-06 00:00:00,Alexandre Ribeiro,2025-01-28 00:00:00,Antonella Cirino,"[{'number': '11 3334-4731'}, {'number': '+55 84 3512-5248'}, {'number': '+55 (061) 0828 0337'}]","[{'address': 'larissa59@example.net'}, {'address': 'julia80@example.com'}, {'address': 'pedro-lucas43@example.com'}]"
5cfa3c4d-96ee-4a1f-9d34-ef1da971c309,João Moreira,08719563493,O,1946-12-09,1,e996e45a-29e2-4117-8e50-59bf89cc68fb,True,2021-11-02,,2022-02-03 00:00:00,Mariana Macedo,2024-12-16 00:00:00,Caroline Viana,[{'number': '(041) 7288-4070'}],[{'address': 'cassianovitoria@example.com'}]
64103ebf-cd33-4589-ba84-7325c1d5ed53,André Sá,87945132014,M,1986-12-18,2,d1fcb0d8-eb19-4d54-8c2e-f59bea6453d7,True,2022-08-13,,2023-05-11 00:00:00,Sr. João Lucas Souza,2024-05-25 00:00:00,Yan Cardoso,"[{'number': '84 3923-6075'}, {'number': '81 1277 2475'}]","[{'address': 'moreiramurilo@example.org'}, {'address': 'anna-liz83@example.org'}]"
a4e13c79-b69b-449c-b917-f6e0f03cd2cf,Ana Laura Macedo,49086137539,O,2006-06-22,2,214e2fdc-d186-4434-85c8-33fb5eb69e7b,True,,Dr. Brayan Pimenta,2023-03-02 00:00:00,Marcos Vinicius Vasconcelos,2021-09-13 00:00:00,Breno Duarte,"[{'number': '(051) 2357 3083'}, {'number': '61 4310 9965'}, {'number': '+55 31 2902-7171'}]","[{'address': 'thomasda-mota@example.net'}, {'address': 'maria-juliaaragao@example.com'}]"
281e7097-0c58-4594-910e-5344baa1cc24,Dr. Kaique Abreu,89435721664,F,1994-12-14,2,e963a32a-c36f-4417-be98-c6b9244ff619,False,2021-03-06,,2020-05-11 00:00:00,Marcos Vinicius Albuquerque,2023-02-25 00:00:00,Maria Sophia Ramos,"[{'number': '+55 (031) 4083-8114'}, {'number': '(021) 8670 7443'}, {'number': '+55 (084) 8760-0723'}]","[{'address': 'aragaoalicia@example.com'}, {'address': 'tazevedo@example.org'}, {'address': 'nunesalexandre@example.org'}]"
52af5880-6d7f-413b-bde6-e5927c2514c5,João Pedro Cardoso,12384576062,O,2000-05-16,2,2d842b38-9576-40cf-b231-eede68203279,False,2020-01-26,Dr. Theodoro Macedo,2022-11-26 00:00:00,Srta. Sabrina Alves,2022-07-20 00:00:00,Lucas Pereira,[{'number': '71 4534-9957'}],[{'address': 'osouza@example.com'}]
1c71e2b6-4e2c-4c77-b622-9f7b57394a3f,Manuela Azevedo,29068371568,F,1958-05-25,2,74f3dd9a-eeed-4a8f-835d-bcad41247f46,True,,Maria Luiza Rocha,2025-08-23 00:00:00,Sr. José Pedro Leão,2025-06-01 00:00:00,Nathan Sales,"[{'number': '51 4508 1058'}, {'number': '+55 41 7701 1414'}]",[{'address': 'santoszoe@example.com'}]
9f78c205-6977-4e9a-b7ae-0a306d5b1d11,Mathias Cavalcanti,92416730878,O,1945-02-28,1,58a45de3-5f83-4092-87ff-5d75141a1177,False,,Cecilia Rodrigues,2025-05-29 00:00:00,Davi Cavalcanti,2025-05-13 00:00:00,Giovanna Camargo,[{'number': '+55 (031) 4644-0969'}],"[{'address': 'sampaiojulia@example.net'}, {'address': 'henry89@example.net'}]"
feb9ec80-3640-47ad-90bd-e403f600c7a9,Zoe Nogueira,54120689794,M,1969-12-22,2,6853f8ae-95ca-4a9b-af7f-0aafc721ef2a,True,2020-03-06,,2020-07-07 00:00:00,Diogo da Rocha,2022-01-23 00:00:00,Sr. Luigi Melo,"[{'number': '+55 21 7304 9627'}, {'number': '0900-065-8920'}]","[{'address': 'benjamimcorreia@example.com'}, {'address': 'gcastro@example.net'}]"
3004027b-5ad2-4fca-be34-dcf66a2842c6,Leonardo da Cruz,04517692361,O,1991-01-25,2,938562ed-8380-498f-8889-2b22287adbec,True,2021-12-15,Otto Montenegro,2024-02-20 00:00:00,Henry Novais,2024-03-08 00:00:00,Yuri Rios,"[{'number': '+55 (041) 6356 8188'}, {'number': '81 1783-7596'}, {'number': '+55 61 2148 0512'}]",[{'address': 'calebe46@example.org'}]
fb95f722-a7a5-4629-9695-0dcbdfadec30,Isabel da Mata,34526819042,M,1977-11-03,1,81da6b15-4c88-4a63-b34c-6f0ad983d683,False,2023-03-26,,2024-02-27 00:00:00,Ana Beatriz Alves,2023-12-18 00:00:00,Ana Clara Araújo,"[{'number': '+55 61 5919-1011'}, {'number': '+55 (081) 0859-4890'}, {'number': '0900-293-0975'}]","[{'address': 'da-motabreno@example.com'}, {'address': 'epeixoto@example.com'}, {'address': 'borgeslevi@example.org'}]"
2613313c-f9ac-48cd-a73d-217cb81720b4,Maria Clara Cavalcante,07143852635,F,1996-06-22,1,0dec46bc-168f-43c2-a7ca-4a6385f8cd6f,True,,Levi Costela,2020-06-02 00:00:00,Sr. Isaque Pimenta,2025-02-10 00:00:00,Hellena Monteiro,"[{'number': '+55 (011) 5475-6868'}, {'number': '+55 (081) 4741 4045'}]",[{'address': 'isaquecosta@example.org'}]
7d8cecb4-601f-4d5b-8a49-28018adc3cbc,Heloísa Rezende,67598321400,F,1995-08-31,1,2a8d44d6-9282-447e-b606-6c4c6e28c2b2,False,2022-05-23,João Rodrigues,2024-07-03 00:00:00,Davi Miguel Teixeira,2025-06-12 00:00:00,Henry Gabriel Moraes,"[{'number': '+55 81 1521-9360'}, {'number': '+55 84 7794 3857'}, {'number': '(051) 5176 0737'}]",[{'address': 'enzo10@example.com'}]
b0f3ec3e-a2eb-4ba6-8f74-1618866f35f5,Alícia Fernandes,74980532179,O,1967-07-07,1,315f0ff4-1571-4878-9868-964a5a5983c0,False,,Diogo Castro,2021-05-07 00:00:00,Murilo Pacheco,2022-10-20 00:00:00,Sra. Yasmin Correia,[{'number': '+55 71 3287 8203'}],[{'address': 'cardosomaya@example.org'}]
aed2ca7c-97ca-4f3a-a54b-87a8cd07a880,Maria Liz Pimenta,08761523968,O,1958-01-20,1,65a085de-595d-4bb1-8dbd-45a35eaad5ba,False,,,2024-06-03 00:00:00,Davi Lucas Pacheco,2024-09-08 00:00:00,Samuel Melo,"[{'number': '+55 (051) 9251-7968'}, {'number': '31 6841-9590'}]","[{'address': 'gomesagatha@example.com'}, {'address': 'luara71@example.com'}, {'address': 'pimentatheodoro@example.org'}]"
eb655375-720f-48e6-8260-ca7d6521cfeb,Luana das Neves,30945168233,F,1983-04-15,2,a248b081-2861-4665-aa6b-c1e01e03104f,True,,Enzo Costa,2023-04-07 00:00:00,Eduardo Porto,2024-06-18 00:00:00,Clarice Costela,"[{'number': '+55 84 2256-8301'}, {'number': '(084) 4288 4123'}, {'number': '81 0703 3300'}]","[{'address': 'vicente78@example.com'}, {'address': 'alexandreribeiro@example.com'}]"
f928c9cc-f36e-4f3b-a7df-d07963379ec7,Srta. Isabela Rodrigues,50386479100,O,1959-03-31,2,ddd8a0d2-7d3e-4fb4-9343-12d9f175bf11,True,,Pietra Rocha,2021-01-19 00:00:00,Sr. Davi Lucca da Cunha,2024-06-10 00:00:00,João Pedro Silva,[{'number': '(041) 6318-7942'}],"[{'address': 'tgoncalves@example.org'}, {'address': 'valentimcastro@example.net'}]"
c0713533-f460-495c-b8db-b85ec8decb15,Ana Cecília Ramos,70654318948,M,1974-03-19,2,2b94e4a2-6a82-4b21-98bd-3133ae499e8f,False,,Matteo Martins,2021-05-28 00:00:00,Dr. Dom Moraes,2023-06-04 00:00:00,Melissa Cunha,"[{'number': '0500-877-9222'}, {'number': '+55 21 4571 7819'}, {'number': '+55 (084) 4504-2744'}]","[{'address': 'ibrito@example.net'}, {'address': 'sjesus@example.com'}, {'address': 'nina54@example.com'}]"
807410a7-ffa3-48f4-9c49-eaf23eb6c488,Maria Vitória Souza,89652471364,F,1952-12-15,1,31d03fdd-0e16-4e14-a76b-f508e2379c0e,True,2025-01-11,,2020-01-24 00:00:00,Sara Leão,2023-05-22 00:00:00,Caroline da Luz,[{'number': '(031) 9856-4130'}],"[{'address': 'castrovicente@example.net'}, {'address': 'liam96@example.net'}, {'address': 'gael-henrique59@example.org'}]"
2fd84f7d-3285-43fd-8c60-2d3daf21ce92,Eloá da Costa,50317428950,M,1949-02-27,2,6e1b1fb9-cc67-4045-8b1c-efc1b4401d8e,False,2021-03-13,,2023-05-03 00:00:00,Samuel da Mata,2023-03-10 00:00:00,Luigi Sampaio,[{'number': '51 6529 6356'}],"[{'address': 'antonellada-rosa@example.com'}, {'address': 'tcaldeira@example.net'}, {'address': 'maria-aliceda-rocha@example.org'}]"
94dca838-6d97-48bd-9cc2-b6b59db6c611,Julia Nunes,58379640292,F,1963-09-28,2,77589894-2287-48e3-9bc4-b8ae552099b1,True,,Enzo Nascimento,2021-05-10 00:00:00,José Miguel Rocha,2025-03-02 00:00:00,Luiz Miguel das Neves,[{'number': '+55 (081) 4349 1599'}],"[{'address': 'jda-conceicao@example.org'}, {'address': 'saracavalcante@example.com'}]"
9e8ac4be-0b8f-4f28-b8e0-95779966747a,Gabriela Vieira,56184739255,F,1997-05-07,1,7e40e0ca-2193-49e1-bd71-ba7eb8d9013a,True,2024-05-13,,2020-01-27 00:00:00,Diego da Mota,2022-09-11 00:00:00,Luiz Fernando Lopes,"[{'number': '+55 81 1793-2279'}, {'number': '51 2526 2963'}]","[{'address': 'ilima@example.com'}, {'address': 'gdas-neves@example.org'}, {'address': 'pereiraanthony-gabriel@example.com'}]"
ecac6682-d602-4a3a-b429-81910131f320,Dra. Maria Helena Silva,58463720153,M,1974-03-24,2,47591f0e-6302-4b28-b062-3ee2de450e9b,True,2023-11-05,,2025-03-20 00:00:00,Gael Henrique Rodrigues,2020-02-29 00:00:00,Daniela Azevedo,[{'number': '+55 81 7155-0430'}],"[{'address': 'emontenegro@example.net'}, {'address': 'aalbuquerque@example.net'}, {'address': 'anamachado@example.org'}]"
34acdbc3-3d9b-422d-a8b5-23018f981eef,Luan Porto,93204687538,O,1954-10-21,1,0262c431-9bee-4821-a3b1-eafc28677884,True,2024-10-01,,2022-09-23 00:00:00,Benício Ribeiro,2021-04-16 00:00:00,Dra. Anna Liz Viana,"[{'number': '+55 51 5145 1894'}, {'number': '+55 21 2343-7316'}]",[{'address': 'djesus@example.org'}]
80ade89f-97ae-4bdf-bfc5-b4a3d2be9231,Brenda Dias,47652390125,O,1945-01-31,2,2359cbcd-f16c-4637-86e3-8d1618e34bfa,False,2024-11-30,,2022-01-30 00:00:00,Sr. Nicolas Costa,2024-01-20 00:00:00,Rael Gomes,[{'number': '(041) 2159-8654'}],"[{'address': 'da-rochaarthur-gabriel@example.org'}, {'address': 'silveiraesther@example.org'}]"
1a12a288-caf7-42fa-99d4-1cd54efe034a,Natália Azevedo,12875304607,O,1983-06-20,2,c7dc1e04-3a00-4f9c-908a-3d2734e32d13,False,,Rafael Borges,2022-12-02 00:00:00,João da Paz,2022-10-13 00:00:00,Sr. Pedro Henrique da Mata,[{'number': '41 9796-5204'}],"[{'address': 'manuela48@example.com'}, {'address': 'sdias@example.net'}, {'address': 'samanuella@example.com'}]"
885a33db-05f0-4de3-904d-b3bedf0f6aa9,João Pedro Sampaio,75482103960,O,2004-07-10,1,bbe91a93-0717-4967-9ad6-1099f03684f1,True,2020-10-02,,2023-12-31 00:00:00,João Lucas das Neves,2021-12-09 00:00:00,Luiza Santos,"[{'number': '+55 21 7240 1030'}, {'number': '11 4513 3969'}]",[{'address': 'liviasales@example.net'}]
52bbee2b-078d-49e5-b4b8-75fa194f5512,Alice Jesus,62017593443,M,1939-11-26,2,1f93254b-e171-47ec-a8fb-aca51aa81ea0,True,2025-06-01,,2020-02-03 00:00:00,Dr. Davi Lucca da Conceição,2025-01-30 00:00:00,Sra. Maria Farias,[{'number': '+55 (081) 9587-3680'}],[{'address': 'fernandasantos@example.com'}]
1394a830-ec66-44cd-b655-83931bee98cb,Davi Lucas Duarte,85926710430,F,1971-08-29,1,2e6f39f7-1b80-4c37-9051-f20c0cdf5fbf,True,,,2024-03-31 00:00:00,Valentina Porto,2025-07-17 00:00:00,Maria Cecília Duarte,"[{'number': '61 5414-8744'}, {'number': '+55 (021) 0963-8478'}]","[{'address': 'ljesus@example.com'}, {'address': 'matheus33@example.org'}]"
be838616-75f9-43c5-a4e8-5a5587639c09,Nicolas Cavalcanti,47930615839,M,1967-09-14,1,f94e0d05-06df-4f93-a0af-0fdef1c5025a,True,2024-05-02,José da Paz,2021-03-13 00:00:00,Juliana Pacheco,2023-04-03 00:00:00,Maria Sophia Dias,"[{'number': '+55 84 8045 1488'}, {'number': '+55 84 3645 3537'}]","[{'address': 'arthur-miguel47@example.org'}, {'address': 'bentosiqueira@example.net'}, {'address': 'lorenada-costa@example.org'}]"
fbca58d5-bfd7-4f93-a054-e6b387df8fa5,Luiz Otávio da Conceição,36294057116,M,1944-04-16,2,44bed9d5-3d74-41cf-a929-ee96f4c03f28,False,,,2024-03-27 00:00:00,Luiz Gustavo Nascimento,2021-04-15 00:00:00,Davi Miguel da Mota,"[{'number': '11 2451 0469'}, {'number': '(011) 7272 2737'}]","[{'address': 'ealmeida@example.org'}, {'address': 'isis17@example.net'}]"
7cac40b3-aa91-470f-ad85-e475907831b9,Srta. Ester Moreira,09452378638,F,1992-02-29,1,27f15365-c5c2-40e9-ba92-455d635fc7e6,False,2020-11-06,,2024-10-02 00:00:00,Dr. Theodoro Pimenta,2025-03-06 00:00:00,Sr. Erick Casa Grande,"[{'number': '0300-323-1622'}, {'number': '+55 84 5519-8547'}]",[{'address': 'aylaabreu@example.org'}]
f4cedf30-1d34-4350-8007-e3da0aad8cee,Gael Câmara,34865721053,M,1964-03-22,2,fe901427-4162-4c86-be88-4e385e17be5c,False,2024-07-17,Carlos Eduardo Pastor,2022-10-03 00:00:00,Danilo Novais,2022-02-21 00:00:00,Maria Cecília Pacheco,"[{'number': '+55 (011) 5221 3450'}, {'number': '(011) 8510 0036'}, {'number': '0900-873-5336'}]","[{'address': 'icastro@example.net'}, {'address': 'lsa@example.org'}]"
ee04a44a-0c4c-4b6f-9601-0385d9e46ab3,Heloisa Leão,84309572600,F,1978-06-06,2,e9741795-24d3-4322-9250-51a8aed4b72c,True,2021-10-25,Dr. Arthur Miguel Marques,2022-10-09 00:00:00,José Vargas,2020-12-29 00:00:00,Mathias Lima,"[{'number': '(041) 3538 6602'}, {'number': '(071) 2578-6477'}]",[{'address': 'yasminpacheco@example.net'}]
bec2d0cc-b11f-4ad6-8a25-a9e00ba9edea,Hellena Sousa,73815924600,M,2000-07-30,1,8b313739-9e81-490e-aace-ef0c350c7869,True,2020-09-04,Thomas Silveira,2025-02-06 00:00:00,Eloah Fonseca,2023-07-02 00:00:00,Pedro Miguel Sampaio,"[{'number': '+55 11 9441-3375'}, {'number': '+55 61 7767-5432'}]","[{'address': 'pedro-henriquemelo@example.net'}, {'address': 'ncampos@example.net'}, {'address': 'enzopinto@example.com'}]"
04dbd8b0-afe7-4599-9fd2-888d7762ecd6,Clarice Câmara,21593670877,M,2000-04-29,2,4a6bf187-93f6-4444-b71e-ad30e0dd9a57,True,2021-05-14,,2025-09-07 00:00:00,Vicente da Paz,2020-06-27 00:00:00,Luana Almeida,"[{'number': '+55 (021) 8127-5255'}, {'number': '84 2471 1076'}]","[{'address': 'caldeiraisaac@example.net'}, {'address': 'hcaldeira@example.org'}, {'address': 'fda-costa@example.com'}]"
a4dd09bc-a9c0-4f0e-9991-f0e2cf20d794,Ravi Marques,39872015414,F,1963-04-17,1,f407d067-668a-465e-a801-f69c7b207591,False,2022-03-23,Maria Luiza Aparecida,2021-07-01 00:00:00,Camila Ribeiro,2024-05-07 00:00:00,Noah Nunes,"[{'number': '+55 71 7151 5482'}, {'number': '84 1036 2887'}]",[{'address': 'xfarias@example.com'}]
97202ef4-c42c-4a59-884a-5f9d566216ce,Ana Júlia Fonseca,58241307950,O,2004-04-19,2,252a913b-d305-41c9-99dd-4d3c7d4cf3aa,True,,,2022-04-24 00:00:00,Sr. Francisco Rios,2025-07-07 00:00:00,Levi da Luz,"[{'number': '+55 84 1037-9036'}, {'number': '21 7764 7881'}, {'number': '+55 (084) 8016-5918'}]",[{'address': 'helenada-paz@example.net'}]
a25ae7ce-76e9-4227-9f30-bfe7f137ec71,Antony Marques,70928416313,F,1952-08-21,2,86275a9b-b31e-4ea8-9dd9-ca5316cea9f9,False,2023-06-05,Isadora Guerra,2021-02-09 00:00:00,João Miguel Macedo,2020-01-11 00:00:00,Sra. Heloísa da Mota,"[{'number': '0500 728 2535'}, {'number': '+55 (011) 6113 2281'}]","[{'address': 'xcunha@example.net'}, {'address': 'zfreitas@example.com'}]"
13815410-528e-4846-b57d-401ca1b7b277,Marcelo Alves,76540218958,O,1982-09-19,2,b702a19c-72b8-45f6-b3b7-32361b7076ee,True,2024-12-23,Amanda Carvalho,2023-05-22 00:00:00,Bernardo Montenegro,2021-12-20 00:00:00,Alícia das Neves,"[{'number': '+55 (041) 0350 9284'}, {'number': '61 2597-1475'}, {'number': '+55 (021) 7696-4182'}]",[{'address': 'arthur-gabriel78@example.com'}]
c70b96eb-d3c0-4110-8a40-5dc883c5b6e1,Alice da Conceição,94368210506,O,1983-09-14,2,db08a16b-d3e2-48bc-a5ee-4fa35778254e,False,,,2021-06-18 00:00:00,Sr. Enzo da Mota,2024-06-01 00:00:00,Dra. Laís Pacheco,"[{'number': '(011) 6199 8905'}, {'number': '+55 71 3465-5846'}]","[{'address': 'melissagomes@example.org'}, {'address': 'ana-sophia20@example.org'}, {'address': 'lopeszoe@example.com'}]"
689caa1b-417d-4840-86c9-12566f906611,Luísa da Costa,08294315605,F,1992-01-14,1,906e65c3-3426-4edc-83ef-e2ba14f7f6f7,False,,Dra. Aylla Duarte,2025-05-31 00:00:00,Ravi Lucca Alves,2025-02-09 00:00:00,Vinícius Leão,"[{'number': '81 6360 6598'}, {'number': '51 3639 1953'}]","[{'address': 'rochaisaque@example.org'}, {'address': 'pedrocostela@example.org'}, {'address': 'valentimsilveira@example.org'}]"
12b23b1e-6451-44d7-98b1-9fbf6b39ecf2,Mariah Barbosa,76325084144,O,1996-03-15,1,1c3a52bd-c783-4665-9171-085b5932dad6,True,2020-11-21,Nathan Pacheco,2021-10-01 00:00:00,Olivia Viana,2024-12-17 00:00:00,Srta. Pietra Santos,[{'number': '(041) 7098 0082'}],"[{'address': 'sophielima@example.org'}, {'address': 'guerramaya@example.com'}]"
3a1f03ee-39e8-485c-8b69-9929a7fd6c41,Maysa Oliveira,18036294796,F,1938-05-02,1,3a44c201-8502-4f64-a50e-aa72e5e6fab2,True,2025-05-10,Sara Nogueira,2022-12-13 00:00:00,Aurora Souza,2021-01-01 00:00:00,Davi Luiz Cassiano,"[{'number': '(071) 0303 5316'}, {'number': '+55 11 6264 7162'}, {'number': '+55 71 5037 2315'}]",[{'address': 'stephany80@example.com'}]
7cf672f7-330f-436e-a8b7-eb475deeefea,Breno da Mata,36514720862,M,1978-08-24,2,947d6e15-b78e-40f4-84fe-ff1dbf04fa82,True,2021-08-09,,2020-11-16 00:00:00,Caio das Neves,2023-09-13 00:00:00,Maria Alice Pacheco,[{'number': '0500-790-2486'}],"[{'address': 'borgesgustavo-henrique@example.com'}, {'address': 'bsilva@example.org'}, {'address': 'maria30@example.com'}]"
c1b66732-671a-4c41-bee1-8f5b4e544580,Ryan Andrade,76342018987,F,2002-03-03,2,cd297677-7263-49d3-8f7c-4b381c6bb0ca,True,,,2020-03-08 00:00:00,Melina Ribeiro,2022-12-13 00:00:00,Hellena Rios,"[{'number': '(081) 5961 0089'}, {'number': '+55 51 3419 6167'}]","[{'address': 'santoszoe@example.com'}, {'address': 'amanda65@example.org'}, {'address': 'sgarcia@example.com'}]"
235abaca-f81c-4bd8-ab6f-a55fd4011b7d,Pedro Lucas Ribeiro,16394275034,F,1962-03-14,2,9c57e91c-5ec5-46cc-a5c5-9a4695f3ec56,False,2021-08-30,,2025-03-07 00:00:00,Nathan Garcia,2020-07-30 00:00:00,Dr. Francisco Camargo,"[{'number': '+55 (041) 6646-0549'}, {'number': '(011) 2452-2635'}]",[{'address': 'silveiralais@example.net'}]
2c058197-c171-4a6e-b400-166ed3644fec,Maria Clara Costa,26359748029,F,1963-09-29,1,66497895-d8ef-4427-8646-adb2fa893723,False,,Rafaela das Neves,2021-11-10 00:00:00,Ana Clara Cardoso,2024-04-23 00:00:00,Ágatha Fonseca,"[{'number': '31 5809 3208'}, {'number': '84 6707 9938'}, {'number': '+55 (081) 7502 8523'}]","[{'address': 'kpires@example.com'}, {'address': 'luiz-henriquecamara@example.net'}, {'address': 'agathavargas@example.com'}]"
dad19a05-b0bc-4821-b701-d40951f4729f,Sr. Theo Vasconcelos,36408915205,F,1953-12-07,2,1f8c5864-c982-47ae-baea-203ff8e6c3de,False,2025-06-24,,2022-01-09 00:00:00,Cecília Viana,2024-02-26 00:00:00,Théo Gomes,"[{'number': '+55 61 3127 1798'}, {'number': '+55 21 8992-5790'}, {'number': '+55 (061) 8172 0551'}]","[{'address': 'macedojose-miguel@example.net'}, {'address': 'gomesjoao-pedro@example.net'}, {'address': 'ramosester@example.net'}]"
6892643e-06e3-4125-9248-253a1c1d0ef0,Henrique Aparecida,29581063730,O,1992-10-12,2,42b83ecf-68ed-4ef2-98b8-6b9a812248c3,True,2025-02-04,,2021-07-13 00:00:00,Leandro Leão,2021-11-28 00:00:00,Bianca Melo,[{'number': '21 2324-6049'}],"[{'address': 'martinsmaysa@example.net'}, {'address': 'sophiada-luz@example.org'}, {'address': 'pirespedro-miguel@example.com'}]"
23d7a204-14c8-47f1-af3d-3a64938b9372,Maria Júlia Nascimento,61958074276,M,1967-06-25,1,e098e649-8d3a-41ac-bcce-ca590a257b13,False,,Evelyn Oliveira,2022-12-16 00:00:00,Rafaela Pastor,2024-07-20 00:00:00,Luiz Felipe Macedo,[{'number': '+55 (021) 0837 4092'}],[{'address': 'giovanna57@example.com'}]
26f8074f-bd23-4474-b7c7-2334cdaacbc4,Arthur Moraes,83297164069,O,1952-12-15,2,6edf2060-f1a8-4ace-a5c8-54b809d9dfaf,False,2024-08-13,Diogo Pereira,2022-12-16 00:00:00,Amanda Duarte,2025-06-16 00:00:00,Camila Santos,"[{'number': '(071) 5051-4067'}, {'number': '21 3070 8981'}, {'number': '31 5252-3584'}]","[{'address': 'arthur-gabriel16@example.com'}, {'address': 'varagao@example.com'}]"
4237bdb0-8552-498c-8653-3fef059252d2,Esther Silva,60487153235,M,1950-03-26,2,caa85d95-3dc0-42bf-aa65-bd565422b196,False,,Théo Moreira,2025-07-12 00:00:00,Gustavo Rocha,2025-07-13 00:00:00,Ayla Vargas,[{'number': '61 0703 2662'}],"[{'address': 'obarbosa@example.com'}, {'address': 'xdias@example.net'}, {'address': 'renanalbuquerque@example.net'}]"
731eac46-fb62-421c-b5d9-c1354e6b8738,João Albuquerque,21036945707,F,1954-04-08,2,7078a829-8fbd-4634-88bd-071821189c4e,False,,Milena Lopes,2023-04-26 00:00:00,Dra. Luna Moraes,2024-10-15 00:00:00,Erick Ferreira,"[{'number': '+55 (031) 9489 3179'}, {'number': '0300-306-0529'}, {'number': '(051) 5253 2557'}]",[{'address': 'luiza35@example.org'}]
f0dd6f3d-dad3-46d6-bb7b-0daad9a37ebb,João Gabriel Sousa,76539204116,F,1938-07-23,1,4cdb4d6f-6948-4e56-b9e0-3be0c5396169,False,,,2023-12-18 00:00:00,Sr. João Aparecida,2023-02-01 00:00:00,Sr. Cauã Sá,"[{'number': '(051) 2304-4948'}, {'number': '+55 (011) 2705-6113'}]",[{'address': 'rodriguesjoao@example.org'}]
9ca0e0bc-f2b0-4148-80ce-30f75ca46eb0,Sabrina Fonseca,05134679800,M,1968-11-22,2,9ca4a507-a116-4241-8516-8efcedae80d1,False,,João Lucas Cavalcanti,2022-07-16 00:00:00,Thales Pacheco,2024-03-17 00:00:00,Sra. Camila Pimenta,"[{'number': '41 9920 9098'}, {'number': '+55 31 7430 9125'}]",[{'address': 'barbosasamuel@example.net'}]
e6bdbd2b-d6ee-4089-95c1-5a1721ee34e0,João Guilherme Fernandes,83427561062,F,1966-02-25,2,468e074e-6ce4-4086-816a-068abae5a8f2,False,,,2025-04-13 00:00:00,Mateus Duarte,2020-01-10 00:00:00,Luna Sá,"[{'number': '+55 (041) 4218 4423'}, {'number': '81 1166 4178'}]","[{'address': 'urios@example.net'}, {'address': 'luara97@example.org'}, {'address': 'lorenzo81@example.org'}]"
e905f331-4f60-40a7-93f1-0797df4b9246,Sr. Levi da Mata,08592346738,M,1995-01-06,1,19a4d3e4-3ebc-49cb-85d4-1fb235313fd5,False,2022-09-03,,2025-07-21 00:00:00,Raul da Mota,2023-05-13 00:00:00,Ana Carolina Sampaio,"[{'number': '+55 (041) 2262 7897'}, {'number': '51 5515 4322'}, {'number': '+55 81 5073 3857'}]",[{'address': 'nathan64@example.com'}]
